FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,CBSA,MEMI,CSA,METDIV,VTD,VTDI,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,GA,700,00,00,000,0040851,7000000US13127003713,13127003713,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,003713,A,22517587,114237,STERLING CH. OF GOD,STERLING CH. OF GOD,N,5572,2326,+31.2668073,-081.5223637,00,13127003713,5572,5108,3759,1039,22,126,10,152,464,437,73,127,43,0,168,5,4,0,6,0,0,8,3,0,0,26,6,1,0,7,0,0,4,5,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5572,459,5113,4819,3650,1022,8,125,5,9,294,282,64,121,43,0,39,5,4,0,3,0,0,0,3,0,0,11,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4308,4019,3019,758,18,110,5,109,289,276,13,99,24,0,122,5,4,0,2,0,0,5,2,0,0,12,4,0,0,1,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4308,308,4000,3818,2944,755,6,109,2,2,182,174,11,97,24,0,31,5,4,0,0,0,0,0,2,0,0,7,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326,2153,173,62,0,0,0,0,0,62,0,0,62
PLST,GA,700,00,00,000,0040852,7000000US13127003723,13127003723,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,003723,A,5669983,109412,SE BAPTIST BLDG,SE BAPTIST BLDG,N,3022,1238,+31.2347962,-081.5245097,00,13127003723,3022,2861,1878,793,15,85,6,84,161,150,26,41,21,0,52,5,1,0,4,0,0,0,0,0,0,10,5,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3022,190,2832,2729,1853,776,4,85,3,8,103,100,23,39,21,0,11,5,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,2137,1517,488,8,65,4,55,106,102,5,34,14,0,42,2,1,0,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,113,2130,2063,1503,482,4,65,2,7,67,64,4,32,14,0,11,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,1177,61,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0040853,7000000US13127003733,13127003733,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,003733,A,42337905,6916325,CAREER ACADEMY,CAREER ACADEMY,N,3929,1784,+31.2446437,-081.4580989,00,13127003733,3929,3656,2892,535,36,39,12,142,273,257,45,73,17,3,103,1,2,1,3,0,0,4,2,0,3,14,6,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3929,358,3571,3405,2802,523,8,37,12,23,166,159,38,72,17,3,23,1,2,1,0,0,0,0,2,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3091,2906,2352,397,21,39,9,88,185,181,17,57,14,2,83,1,0,0,0,0,0,2,2,0,3,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3091,227,2864,2755,2304,387,6,37,9,12,109,106,10,56,14,2,21,1,0,0,0,0,0,0,2,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784,1568,216,3,3,0,0,0,3,0,0,0,0
PLST,GA,700,00,00,000,0040854,7000000US13127003743,13127003743,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,003743,A,38692032,1668484,C B GREER SCHOOL,C B GREER SCHOOL,N,4102,1748,+31.2802920,-081.4709784,00,13127003743,4102,3758,2882,569,23,198,5,81,344,324,39,66,31,0,160,3,3,0,19,0,0,3,0,0,0,18,2,0,0,4,3,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102,302,3800,3609,2796,567,14,197,5,30,191,181,39,64,30,0,33,3,3,0,9,0,0,0,0,0,0,10,2,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3159,2937,2278,447,15,145,5,47,222,207,18,48,16,0,111,1,3,0,7,0,0,3,0,0,0,13,2,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3159,196,2963,2846,2223,445,12,144,5,17,117,108,18,47,16,0,18,1,3,0,5,0,0,0,0,0,0,9,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748,1621,127,17,12,0,12,0,0,5,0,0,5
PLST,GA,700,00,00,000,0040855,7000000US13127004913,13127004913,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,004913,A,10355294,299798,BALLARD COMMUNITY BUILDING,BALLARD COMMUNITY BUILDING,N,5036,2422,+31.2170024,-081.4993989,00,13127004913,5036,4676,3052,1233,22,141,14,214,360,339,77,50,20,0,161,10,3,0,15,0,0,2,1,0,0,20,7,5,0,1,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5036,446,4590,4380,2987,1210,6,141,10,26,210,191,72,49,20,0,26,10,2,0,11,0,0,0,1,0,0,18,7,5,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007,3775,2621,879,13,110,9,143,232,218,25,41,18,0,105,10,2,0,15,0,0,2,0,0,0,14,7,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007,302,3705,3569,2572,867,6,110,5,9,136,122,23,41,18,0,17,10,2,0,11,0,0,0,0,0,0,14,7,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,2211,211,57,52,0,0,52,0,5,0,0,5
PLST,GA,700,00,00,000,0040856,7000000US13127004923,13127004923,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,004923,A,7291213,67456,NORTHSIDE CHURCH,NORTHSIDE CHURCH,N,4534,2008,+31.2209825,-081.4674070,00,13127004923,4534,4265,1888,2014,22,67,20,254,269,242,56,31,10,1,98,13,7,3,21,0,0,0,1,0,1,25,7,2,0,4,1,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4534,452,4082,3934,1806,2000,16,67,20,25,148,134,56,28,10,1,8,12,5,3,11,0,0,0,0,0,0,12,7,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452,3293,1561,1490,12,53,14,163,159,139,16,28,7,1,58,9,1,1,16,0,0,0,1,0,1,18,5,2,0,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452,275,3177,3091,1517,1481,6,53,14,20,86,75,16,26,7,1,3,9,1,1,11,0,0,0,0,0,0,9,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1821,187,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0040857,7000000US13127004933,13127004933,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,004933,A,17187909,3650990,ABUNDANT LIFE,ABUNDANT LIFE,N,4406,2232,+31.1913032,-081.4682426,00,13127004933,4406,4106,2029,1778,15,83,24,177,300,279,56,51,9,0,132,16,0,0,10,0,0,4,0,0,1,17,5,3,0,1,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,450,3956,3801,1920,1761,4,82,22,12,155,142,55,51,9,0,8,15,0,0,4,0,0,0,0,0,0,11,4,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3473,3289,1723,1347,14,71,12,122,184,174,19,40,4,0,90,9,0,0,7,0,0,4,0,0,1,8,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3473,331,3142,3055,1632,1334,4,70,10,5,87,80,19,40,4,0,6,9,0,0,2,0,0,0,0,0,0,6,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232,1974,258,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0040858,7000000US13127005913,13127005913,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,005913,A,7750623,546492,COLLEGE PLACE,COLLEGE PLACE,N,4298,1472,+31.1817704,-081.4796248,00,13127005913,4298,4109,2180,1726,17,24,1,161,189,181,42,22,3,1,88,3,0,0,20,0,0,0,1,1,0,8,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4298,319,3979,3884,2125,1713,4,24,1,17,95,88,39,21,3,1,10,3,0,0,11,0,0,0,0,0,0,7,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3668,3552,2020,1386,13,19,1,113,116,109,17,16,3,1,51,2,0,0,17,0,0,0,1,1,0,7,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3668,211,3457,3396,1984,1373,4,19,1,15,61,55,17,16,3,1,6,2,0,0,10,0,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,1331,141,1334,1266,0,0,1266,0,68,68,0,0
PLST,GA,700,00,00,000,0040859,7000000US13127005923,13127005923,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,005923,A,30675836,20329552,HOWARD COFFIN PARK,HOWARD COFFIN PARK,N,5022,2374,+31.1446547,-081.4869259,00,13127005923,5022,4737,1961,2354,22,12,11,377,285,258,68,25,17,0,104,8,3,0,28,0,0,0,0,4,1,23,10,6,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022,583,4439,4269,1904,2330,4,12,2,17,170,150,64,25,17,0,21,7,3,0,12,0,0,0,0,1,0,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,3513,1646,1596,9,9,9,244,173,161,39,20,5,0,71,7,2,0,15,0,0,0,0,2,0,11,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,366,3320,3218,1615,1580,0,9,2,12,102,92,36,20,5,0,17,7,2,0,4,0,0,0,0,1,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374,1936,438,310,39,0,39,0,0,271,0,0,271
PLST,GA,700,00,00,000,0040860,7000000US13127005933,13127005933,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,005933,A,5655558,34453,BURROUGHS MOLETTE,BURROUGHS MOLETTE,N,5881,2699,+31.1662167,-081.4940208,00,13127005933,5881,5631,687,4523,33,19,3,366,250,238,108,26,3,0,53,16,13,8,6,0,0,1,1,1,2,11,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5881,541,5340,5143,592,4500,16,19,3,13,197,185,106,25,3,0,6,16,12,8,6,0,0,0,1,0,2,11,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043,3898,548,3074,21,13,3,239,145,135,49,13,3,0,39,12,1,8,6,0,0,1,1,0,2,10,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043,335,3708,3601,501,3062,10,13,3,12,107,97,48,13,3,0,3,12,1,8,6,0,0,0,1,0,2,10,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699,2255,444,112,112,0,0,112,0,0,0,0,0
PLST,GA,700,00,00,000,0040861,7000000US13127005943,13127005943,3,5,13,01705317,127,H1,01671513,15260,1,999,99999,005943,A,8544244,2055979,SELDEN PARK,SELDEN PARK,N,2821,1130,+31.1842848,-081.5017028,00,13127005943,2821,2620,811,1471,10,3,0,325,201,194,56,24,3,0,87,15,4,0,2,0,0,2,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821,482,2339,2216,728,1461,5,3,0,19,123,118,56,24,3,0,13,15,4,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,2028,693,1120,9,1,0,205,117,114,23,24,1,0,55,8,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,315,1830,1760,628,1111,4,1,0,16,70,68,23,24,1,0,9,8,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,934,196,358,358,358,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0040862,7000000US13129000856,13129000856,3,5,13,01705317,129,H1,00356672,15660,2,174,99999,000856,A,57369707,143622,LILY POND,LILY POND,N,2637,1024,+34.4369425,-084.9333138,00,13129000856,2637,2473,2300,84,9,9,0,71,164,156,12,45,9,1,82,0,4,0,1,0,0,1,0,0,1,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,173,2464,2375,2272,82,3,9,0,9,89,85,12,43,9,1,14,0,4,0,1,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1903,1790,73,2,6,0,32,105,102,4,35,8,1,51,0,2,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,79,1929,1865,1779,71,1,6,0,8,64,63,4,34,8,1,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,990,34,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0040863,7000000US13129000874,13129000874,3,5,13,01705317,129,H1,00356672,15660,2,174,99999,000874,A,147276050,146452,FAIRMOUNT,FAIRMOUNT,N,2806,1231,+34.4611130,-084.7008820,00,13129000874,2806,2638,2557,40,8,18,0,15,168,162,12,100,1,0,41,0,1,3,1,0,0,2,1,0,0,6,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,67,2739,2600,2536,40,6,18,0,0,139,138,12,100,1,0,19,0,0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213,2098,2051,26,7,10,0,4,115,113,9,72,0,0,27,0,0,2,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213,34,2179,2079,2038,26,5,10,0,0,100,100,9,72,0,0,15,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1115,116,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0040864,7000000US13129000973,13129000973,3,5,13,01705317,129,H1,00356672,15660,2,174,99999,000973,A,65267363,473545,RED BUD,RED BUD,N,4292,1532,+34.5264223,-084.8305163,00,13129000973,4292,3960,3643,91,22,37,0,167,332,317,37,93,10,0,162,1,3,0,4,1,0,6,0,0,0,11,0,0,0,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4292,463,3829,3658,3513,91,10,36,0,8,171,164,36,91,10,0,20,1,2,0,3,1,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,2935,2711,67,20,28,0,109,225,213,18,69,2,0,112,1,1,0,3,1,0,6,0,0,0,9,0,0,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,291,2869,2757,2648,67,10,27,0,5,112,108,18,69,2,0,13,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,1437,95,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0040865,7000000US13129000980,13129000980,3,5,13,01705317,129,H1,00356672,15660,2,174,99999,000980,A,59509381,1167192,RESACA,RESACA,N,2680,968,+34.5818893,-084.9536999,00,13129000980,2680,2447,2110,76,16,17,2,226,233,213,19,48,1,0,132,1,1,0,0,0,0,11,0,0,0,16,5,0,0,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,483,2197,2115,2011,70,4,16,2,12,82,72,17,46,1,0,7,1,0,0,0,0,0,0,0,0,0,10,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,1949,1705,68,11,13,2,150,129,121,8,34,0,0,69,1,0,0,0,0,0,9,0,0,0,8,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,291,1787,1737,1648,62,3,13,2,9,50,45,8,32,0,0,4,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,904,64,218,218,218,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0040866,7000000US13129001054,13129001054,3,5,13,01705317,129,H1,00356672,15660,2,174,99999,001054,A,68655957,91109,SUGAR VALLEY,SUGAR VALLEY,N,2242,897,+34.5532008,-085.0135418,00,13129001054,2242,2095,1978,25,6,11,0,75,147,146,12,58,2,0,68,3,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,176,2066,1981,1945,23,2,11,0,0,85,85,12,57,2,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,1640,1562,17,4,11,0,46,107,106,5,44,0,0,53,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,109,1638,1576,1550,15,0,11,0,0,62,62,5,43,0,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,825,72,0,0,0,0,0,0,0,0,0,0
