UNIQUE_ID,COUNTYFP,county,G22A01NO,G22A01YES,G22A02NO,G22A02YES,G22AGRDHEM,G22AGRLRAU,G22AGRRHAR,G22ATGDJOR,G22ATGLCOW,G22ATGRCAR,G22GOVDABR,G22GOVLHAZ,G22GOVRKEM,G22INSDROB,G22INSRKIN,G22LABDBOD,G22LABLAND,G22LABRTHO,G22LTGDBAI,G22LTGLGRA,G22LTGRJON,G22RFANO,G22RFAYES,G22RFBNO,G22RFBYES,G22SOSDNGU,G22SOSLMET,G22SOSRRAF,G22SUPDSEA,G22SUPRWOO,G22USSDWAR,G22USSLOLI,G22USSRWAL,GCON01DHER,GCON01RCAR,GCON02DBIS,GCON02RWES,GCON03DALM,GCON03RFER,GCON04DJOH,GCON04RCHA,GCON05DWIL,GCON05RZIM,GCON06DCHR,GCON06RMCC,GCON07DMCB,GCON07RGON,GCON08DBUT,GCON08RSCO,GCON09DFOR,GCON09RCLY,GCON10DJOH,GCON10RCOL,GCON11DDAZ,GCON11RLOU,GCON12DJOH,GCON12RALL,GCON13DSCO,GCON13RGON,GCON14DFLO,GCON14RGRE,GSL001RCAM,GSL002RTAR,GSL003RHOR,GSL004RCAR,GSL005RBAR,GSL006RRID,GSL007RRAL,GSL008DKRI,GSL008RGUN,GSL009RWAD,GSL010RAND,GSL011DHOL,GSL011RJAS,GSL012RLUM,GSL013RDEM,GSL014RSCO,GSL015RGAM,GSL016RKEL,GSL017DMAR,GSL017RMOM,GSL018DRHU,GSL018RSMI,GSL019DCOY,GSL019RGUL,GSL020RBYR,GSL021RTHO,GSL022DHIL,GSL022RRID,GSL023RBAL,GSL024DWAL,GSL024RBAR,GSL025DMEY,GSL025RJON,GSL026DHEL,GSL026RMCD,GSL027RHAW,GSL028DWOO,GSL028RCOX,GSL029DPAN,GSL029RDUB,GSL030DFLO,GSL030RMCC,GSL031RDUN,GSL032RERW,GSL033RPOW,GSL034DCOK,GSL034RSEA,GSL035DCAM,GSL035RTRI,GSL036DRYN,GSL036REHR,GSL037DWIL,GSL037RRED,GSL038DWIL,GSL039DCUM,GSL039RANG,GSL040DSTO,GSL040RFON,GSL041DSMI,GSL041RROD,GSL042DANU,GSL043DADE,GSL043RTIL,GSL044DOYO,GSL044RPAR,GSL045DMCC,GSL045RCOO,GSL046DGAR,GSL046RCAR,GSL047RJON,GSL048DROB,GSL048RHIL,GSL049DGIL,GSL049RMAR,GSL050DAU,GSL050RRED,GSL051DPAN,GSL051RKOR,GSL052DROB,GSL052RAHR,GSL053DCOF,GSL053RSIL,GSL054DHOL,GSL054RBAI,GSL055DWIL,GSL055RLEN,GSL056DMAI,GSL057DEVA,GSL058DCAN,GSL059DOLA,GSL060DJON,GSL061DBRU,GSL062DMIL,GSL063DSCH,GSL064DEDW,GSL064RNEW,GSL065DTHO,GSL065RHOR,GSL066DALE,GSL067DGLA,GSL067RAMI,GSL068DNAG,GSL068RMAT,GSL069DBAZ,GSL070DAND,GSL070RSMI,GSL071DOKA,GSL071RCOL,GSL072RHUD,GSL073RBON,GSL074DHAR,GSL074RMAT,GSL075DGLA,GSL075RASH,GSL076DSCO,GSL077DBUR,GSL078DDOU,GSL079DNEA,GSL080DTRA,GSL080RAND,GSL081DHOL,GSL081RBEN,GSL082DOLI,GSL082RMIL,GSL083DLUP,GSL083RBER,GSL084DCRA,GSL085DDRE,GSL086DBAR,GSL086RKIN,GSL087DDAV,GSL088DMIT,GSL088RFRE,GSL089DEVA,GSL089RSHE,GSL090DDRA,GSL090RDIO,GSL091DMOO,GSL092DTAY,GSL093DCAR,GSL094DBEN,GSL095DKEN,GSL095RDAW,GSL096DMAR,GSL096RLOW,GSL097DROM,GSL097RCHA,GSL098DLIM,GSL099DDUG,GSL099RREE,GSL100DJAC,GSL100RCLA,GSL101DKEN,GSL101RPRO,GSL102DOKO,GSL102RHAR,GSL103DANA,GSL103RHON,GSL104DREI,GSL104REFS,GSL105DMUG,GSL105RDON,GSL106DHUT,GSL106RWRE,GSL107DPAR,GSL107RCAO,GSL108DCLA,GSL108RCRI,GSL109DMCC,GSL110DADE,GSL111DCOX,GSL111RMAR,GSL112DREE,GSL112RWIL,GSL113DHEN,GSL114DADA,GSL114RFLE,GSL115DLEW,GSL116DHOL,GSL116RBEN,GSL117DRUC,GSL117RDAN,GSL118DBEL,GSL118RCRO,GSL119RRAM,GSL120DJOH,GSL120RGAI,GSL121DAUE,GSL121RWIE,GSL122DFRY,GSL123RLEV,GSL124DHOW,GSL124RRHO,GSL125RFLE,GSL126DFRA,GSL126RHAR,GSL127RNEW,GSL128DJAC,GSL129DHOW,GSL130DGLA,GSL130RSWE,GSL131RLOT,GSL132DPRI,GSL133DWAL,GSL133RVAN,GSL134DDIC,GSL134RKNI,GSL135RCAM,GSL136RJEN,GSL137DBUC,GSL137RRIC,GSL138RSMI,GSL139RSMI,GSL140DREE,GSL141DHUG,GSL142DPAR,GSL143DBEV,GSL144DCON,GSL144RWAS,GSL145RDIC,GSL146DDRI,GSL146RBLA,GSL147DPHI,GSL147RBAL,GSL148RWIL,GSL149RMAT,GSL150DBEN,GSL151DBAR,GSL151RCHE,GSL152RYEA,GSL153DSAM,GSL153RTAY,GSL154DHAY,GSL154RGRE,GSL155RHAT,GSL156DKIT,GSL156RHAG,GSL157RWER,GSL158DSMI,GSL158RPAR,GSL159RBUR,GSL160RFRA,GSL161DBAR,GSL161RHIT,GSL162DGIL,GSL163DWES,GSL164DTHO,GSL164RSTE,GSL165DJAC,GSL166RPET,GSL167RDEL,GSL168DWIL,GSL169DBRO,GSL169RPIR,GSL170RHOU,GSL171RCAM,GSL172RWAT,GSL173DSR,GSL173RTAY,GSL174RCOR,GSL175RLAH,GSL176RBUR,GSL177DSHA,GSL178RMEE,GSL179RTOW,GSL180RSAI,GSU01DJON,GSU01RWAT,GSU02DMAL,GSU02RYOU,GSU03RHOD,GSU04RHIC,GSU05DRAH,GSU06DEST,GSU06RGLA,GSU07DISL,GSU07RMCK,GSU08RGOO,GSU09DMER,GSU10DJON,GSU11RBUR,GSU12DSIM,GSU13RSUM,GSU14DMCL,GSU14RHAU,GSU15DHAR,GSU16DDUB,GSU16RHAR,GSU17DMOR,GSU17RSTR,GSU18DBEN,GSU18RKEN,GSU19DMOO,GSU19RTIL,GSU20RWAL,GSU21RBEA,GSU22DJON,GSU22RDAN,GSU23RBUR,GSU24RAND,GSU25DROD,GSU25RWIL,GSU26DLUC,GSU27DBIN,GSU27RDOL,GSU28RBRA,GSU29DWRI,GSU29RROB,GSU30RDUG,GSU31RANA,GSU32DBEN,GSU32RKIR,GSU33DRHE,GSU34DSEA,GSU34RSMI,GSU35DJAM,GSU36DORR,GSU37DPAR,GSU37RSET,GSU38DTAT,GSU39DHAL,GSU40DHAR,GSU40RMCD,GSU41DJAC,GSU41RJON,GSU42DPAR,GSU43DAND,GSU43RWIL,GSU44DDAV,GSU45DJON,GSU45RDIX,GSU46DFER,GSU46RCOW,GSU47DSCO,GSU47RGIN,GSU48DUDD,GSU48RSTI,GSU49DCOO,GSU49RECH,GSU50DWIL,GSU50RHAT,GSU51RGOO,GSU52RHUF,GSU53RMOO,GSU54RPAY,GSU55DBUT,GSU56DTHO,GSU56RALB,R22USSDWAR,R22USSRWAL,NAME20
027-Morven,27,Brooks,142,922,137,946,275,22,808,288,11,801,298,11,808,286,812,283,22,795,293,13,788,393,663,259,806,271,39,792,293,813,306,18,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,718,Morven
027-Nankin,27,Brooks,59,318,49,333,54,8,338,59,4,336,57,2,347,58,340,56,2,342,56,6,334,151,225,92,290,53,9,333,60,341,61,5,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,327,Nankin
027-Pavo,27,Brooks,43,306,31,322,71,4,286,77,1,282,78,2,282,75,285,75,6,278,73,8,274,124,226,82,269,69,13,274,74,286,75,5,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,237,Pavo
027-Quitman ,27,Brooks,268,1365,220,1442,936,22,766,948,17,755,982,11,785,940,773,928,29,764,931,29,756,696,933,530,1108,891,37,786,932,788,989,23,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,670,Quitman 
029-Black Creek,29,Bryan,79,660,55,704,173,12,591,179,11,589,172,7,605,175,598,174,17,586,172,17,587,275,475,126,627,167,18,590,181,595,192,16,574,176,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,527,Black Creek
029-Bryan County Admin Bldg,29,Bryan,157,1805,119,1854,743,55,1170,779,42,1160,766,24,1208,753,1200,739,73,1155,759,46,1176,817,1102,404,1519,734,82,1168,766,1206,845,57,1089,806,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,947,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,995,Bryan County Admin Bldg
029-Christ Baptist Church,29,Bryan,202,1545,141,1619,302,26,1454,334,16,1442,304,14,1488,313,1467,309,34,1439,305,30,1452,613,1121,289,1450,294,52,1443,319,1464,365,29,1403,341,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,1328,Christ Baptist Church
029-Danielsiding,29,Bryan,111,1091,61,1151,276,38,919,306,24,903,285,15,937,295,934,289,40,897,292,27,914,515,681,243,952,261,49,925,294,937,334,38,857,312,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,339,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,821,Danielsiding
029-First Baptist Church,29,Bryan,193,1628,121,1722,719,62,1088,739,41,1085,735,16,1135,738,1124,713,71,1075,731,49,1084,721,1086,358,1460,691,63,1109,734,1127,818,35,1018,762,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,903,First Baptist Church
029-Harn Community Center,29,Bryan,133,1054,86,1117,368,30,829,388,14,830,378,6,868,377,847,378,25,823,377,19,831,381,800,212,959,354,28,845,371,852,423,16,805,388,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,784,Harn Community Center
029-John Stevens Wetland Ctr,29,Bryan,212,1689,122,1802,373,45,1499,417,22,1490,398,9,1536,387,1529,404,39,1475,410,39,1480,809,1075,382,1509,350,56,1519,396,1522,476,45,1418,448,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,1441,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,1307,John Stevens Wetland Ctr
029-New Beginnings,29,Bryan,176,1768,117,1838,422,44,1499,449,39,1483,421,20,1537,437,1523,429,53,1476,450,42,1476,759,1148,356,1567,380,71,1514,434,1527,519,45,1412,489,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1294,New Beginnings
